User Id,User Name,Comment Id,Comment Text,Profile URL,Avatar URL,Publish Date
67783762320,baherquin,18012145241530884,"@h.madromli 🔥 menyala untuk kab.tangerang ,Hebat Jasa H.mad romli",https://www.instagram.com/baherquin,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg,"8/11/2024, 12:15:32 AM"
5707242225,heprrirewel138,17910671702905950,#tekadmelayani🔥,https://www.instagram.com/heprrirewel138,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/411859570_330017299882328_7719303639662513441_n.jpg,"8/11/2024, 12:57:00 AM"
8008236349,al.vin454,17882806404038079,Sehat selalu pak 👏,https://www.instagram.com/al.vin454,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/74938935_984985061868150_6087851645109010432_n.jpg,"8/11/2024, 1:26:49 AM"
63266050145,sobri8813,17975983619735001,Geber pak Haji utk kab tangerang,https://www.instagram.com/sobri8813,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/412579575_1781084462407531_1900557412409606123_n.jpg,"8/11/2024, 7:33:20 AM"
52940431216,ibnu.sueb.52,18442592770065519,"Alhamdulillah lancar dan sukses pak Haji Madromli, Menuju Bupati kabupaten Tangerang,salam dengan Bpk H Muhammad Hasan",https://www.instagram.com/ibnu.sueb.52,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/451054129_1027602478724917_4882475697655006767_n.jpg,"8/11/2024, 12:03:19 PM"
48433902001,refqytiara,17862724872145720,@h.madromli  kapan blusukan ke pasar kemis bapak haji🤗,https://www.instagram.com/refqytiara,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/447651286_1497373060870111_8185342771567368967_n.jpg,"8/11/2024, 1:28:21 PM"
48547588053,ex_pedoh12,18236719528263612,Maju trus pak @h.madromli,https://www.instagram.com/ex_pedoh12,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/452638537_1740388416773773_8045776189549973259_n.jpg,"8/11/2024, 5:51:27 PM"
67980644291,herminsarie,18033577682492269,Semoga lancar Dan sukses pak ... Berkah selalu dalam melayani rakyat,https://www.instagram.com/herminsarie,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/451353946_492297106626834_5915406325197464548_n.jpg,"8/12/2024, 9:26:18 AM"
67403799825,widyanisaa2,17906625917917887,Bismillah Tangerang 1 pak haji🔥,https://www.instagram.com/widyanisaa2,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/450896043_858969762954513_3873829424876633402_n.jpg,"8/12/2024, 11:56:57 AM"
62479853985,zein.cindy,18052767361636670,Bismillah semoga niat baik pak haji dilancarkan Allah selalu amin🙏🏻,https://www.instagram.com/zein.cindy,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/392739812_351955720672314_3517625918212053094_n.jpg,"8/12/2024, 12:01:23 PM"
67587739017,wulandarisrrr,18366560698097424,Bismillah kemenangan menghampiri pak haji selalu amin ya rabb🤲🏼,https://www.instagram.com/wulandarisrrr,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/449839305_856721302973434_2018225328723200248_n.jpg,"8/12/2024, 12:04:46 PM"
67562740845,angrhsaeful,18308994046093695,Gass gasss pilih pak haji madromli yang jujur amanah🔥🔥🔥🔥,https://www.instagram.com/angrhsaeful,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/450320653_1129009068202358_7029955313904981648_n.jpg,"8/12/2024, 12:07:10 PM"
56993128691,harum.silviana,18004000694626059,Semoga dilancarkan selalu pak madromli yang selalu dihati💛,https://www.instagram.com/harum.silviana,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/393146691_1023287225381749_1790367225452902910_n.jpg,"8/12/2024, 12:11:50 PM"
62136198332,sinta.nita__,17864201712193176,Bersama ibu ibu penguasa bumi bismillah pak madromli jadi bupati,https://www.instagram.com/sinta.nita__,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/392796326_1419695222222479_6763844973472559214_n.jpg,"8/12/2024, 12:26:40 PM"
65779273601,noer_agris,17958050177687468,Masyaallah pak semoga sukses menjadi Tangerang 1 amin,https://www.instagram.com/noer_agris,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/456876294_737841045112439_8409751290673375416_n.jpg,"8/13/2024, 8:27:54 AM"
62535784426,indahdwiseptiana_,17853104298251415,Semoga blusukannya bermanfaat untuk semua pak amin,https://www.instagram.com/indahdwiseptiana_,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/392751716_338774722039626_6571989558321518236_n.jpg,"8/13/2024, 8:30:07 AM"
67941756172,desinuraini99,18110509597398150,"Terima kasih pak sudah hadir dan menyapa warga, semoga Allah berikan bapak kemenangan menjadi bupati amin🙏🏻",https://www.instagram.com/desinuraini99,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/450580893_849362550421321_2833630388085317777_n.jpg,"8/13/2024, 10:39:24 AM"
39985823634,rivan.fariz,18194655427288048,Upload yg di RW 21 pak,https://www.instagram.com/rivan.fariz,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/344868196_976268216879058_5523346020634431809_n.jpg,"8/13/2024, 5:49:11 PM"
68110491482,toip348,17936599619780554,Ijin pak,https://www.instagram.com/toip348,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/454147785_1452164288826268_4106984181178148657_n.jpg,"8/14/2024, 7:21:45 AM"
68110491482,toip348,18426784369070793,Kapan ni kunjungan ke KP caringin RT 03/02 saga balaraja,https://www.instagram.com/toip348,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/454147785_1452164288826268_4106984181178148657_n.jpg,"8/14/2024, 7:22:31 AM"
62130999072,poppy.rahmm__,18039126953309053,Semoga keberkahan menuju mereka yang terus menyambung Tali silaturahmi amin,https://www.instagram.com/poppy.rahmm__,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/392954734_1348377295769374_3072597111552562292_n.jpg,"8/14/2024, 9:07:24 AM"
62131782853,rizaldi_tresno,18055804879735808,Tekadnya dalam melayani masyarakat sangat besar masyaallah terharu,https://www.instagram.com/rizaldi_tresno,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/393063735_349696240759312_1472953807513430987_n.jpg,"8/14/2024, 9:18:13 AM"
67767768162,agusrianto77_,17903697840008569,Sapa & snyuman bpk mnjadi penyemangt bgi kmi ktika jmp dgn bpk,https://www.instagram.com/agusrianto77_,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/449853690_1454922508513182_3320220262655182307_n.jpg,"8/14/2024, 12:35:06 PM"
67769449833,berlinadilaa,18050264134879245,Bersama ibu2 pak haji menang menjadi bupati tangerang,https://www.instagram.com/berlinadilaa,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/450563850_473583522072317_4828062295378377230_n.jpg,"8/15/2024, 10:39:18 AM"
67934446805,kerlianaaa,18044794999927195,Sehat sehat pak semoga diberikan kelancaran untuk kemenangannya🙏🏻,https://www.instagram.com/kerlianaaa,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/450693309_385362664121046_3933333807141358375_n.jpg,"8/15/2024, 10:58:29 AM"
62356011229,derirzkywn,18443712244015864,Calon gubernur yang dekat dg rakyat🙏,https://www.instagram.com/derirzkywn,https://instagram.fcgk22-2.fna.fbcdn.net/v/t51.2885-19/393306328_791587316101286_2788994434314630430_n.jpg,"8/15/2024, 1:09:58 PM"
67726847320,rahmatagustrian,18013403969301582,Optimis mad romli 1 putaran,https://www.instagram.com/rahmatagustrian,https://instagram.fcgk22-1.fna.fbcdn.net/v/t51.2885-19/449848222_1051138919800013_4405020803937722611_n.jpg,"8/15/2024, 1:59:27 PM"
